symbol,Name,Sector,Industry,MarketCap,SicCode,SicDescription,SubIndustry
VTOL,Bristow Group Inc.,Industrials,"AIR TRANSPORTATION, NONSCHEDULED",1079294400.0,4522.0,"AIR TRANSPORTATION, NONSCHEDULED",Other
VTRS,Viatris Inc. Common Stock,Health Care,PHARMACEUTICAL PREPARATIONS,12254831438.08,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
VTS,"Vitesse Energy, Inc..",Energy,CRUDE PETROLEUM & NATURAL GAS,811372799.36,1311.0,CRUDE PETROLEUM & NATURAL GAS,Other
VTSI,"VirTra, Inc. Common Stock",Industrials,MISCELLANEOUS MANUFACTURING INDUSTRIES,55372974.3,3990.0,MISCELLANEOUS MANUFACTURING INDUSTRIES,Other
VTVT,vTv Therapeutics Inc. Class A Common Stock,Health Care,PHARMACEUTICAL PREPARATIONS,106326486.0,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
VTYX,"Ventyx Biosciences, Inc. Common Stock",Health Care,PHARMACEUTICAL PREPARATIONS,712872793.62,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
VUZI,Vuzix Corporation,Information Technology,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,190701036.68,3663.0,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,Other
VVOS,"Vivos Therapeutics, Inc. Common Stock",Health Care,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,20133357.44,3841.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,Other
VVV,Valvoline Inc.,Energy,MISCELLANEOUS PRODUCTS OF PETROLEUM & COAL,3986393079.9,2990.0,MISCELLANEOUS PRODUCTS OF PETROLEUM & COAL,Other
VVX,"V2X, Inc.",Industrials,SERVICES-FACILITIES SUPPORT MANAGEMENT SERVICES,1701025753.65,8744.0,SERVICES-FACILITIES SUPPORT MANAGEMENT SERVICES,Other
VWAV,"VisionWave Holdings, Inc. Common Stock",Information Technology,SERVICES-PREPACKAGED SOFTWARE,150715860.15,7372.0,SERVICES-PREPACKAGED SOFTWARE,Software
VYNE,VYNE Therapeutics Inc. Common Stock,Health Care,PHARMACEUTICAL PREPARATIONS,12515694.672,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
VYX,NCR Voyix Corporation,Information Technology,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),1386360205.23,3578.0,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),Other
VZLA,Vizsla Silver Corp.,Industrials,,1589715171.66,,,Other
WAB,Wabtec Inc.,Industrials,RAILROAD EQUIPMENT,35516355391.5,3743.0,RAILROAD EQUIPMENT,Other
WABC,Westamerica Bancorporation,Financials,NATIONAL COMMERCIAL BANKS,1206510337.89,6021.0,NATIONAL COMMERCIAL BANKS,Banks
WAFD,"WaFd, Inc. Common Stock",Financials,NATIONAL COMMERCIAL BANKS,2475141334.5400004,6021.0,NATIONAL COMMERCIAL BANKS,Banks
WAFDP,"WaFd, Inc. Depositary Shares",Financials,NATIONAL COMMERCIAL BANKS,,6021.0,NATIONAL COMMERCIAL BANKS,Banks
WAI,Top KingWin Ltd Class A Ordinary Shares,Industrials,,4282142.72,,,Other
WAL,Western Alliance Bancorporation,Financials,STATE COMMERCIAL BANKS,8925352393.699999,6022.0,STATE COMMERCIAL BANKS,Banks
WALD,Waldencast plc Class A Ordinary Share,Energy,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",334720557.62,2844.0,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",Other
WASH,Washington Trust Bancorp Inc,Financials,STATE COMMERCIAL BANKS,544208791.65,6022.0,STATE COMMERCIAL BANKS,Banks
WAT,Waters Corp,Industrials,LABORATORY ANALYTICAL INSTRUMENTS,24238974043.6,3826.0,LABORATORY ANALYTICAL INSTRUMENTS,Other
WATT,Energous Corporation,Information Technology,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,13224832.96,3663.0,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,Other
WAVE,Eco Wave Power Global AB (publ) American Depositary Shares,Industrials,,40884879.546,,,Other
WAY,Waystar Holding Corp. Common Stock,Information Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7086366234.32,7373.0,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,Other
WBD,"Warner Bros. Discovery, Inc. Series A Common Stock",Communication Services,CABLE & OTHER PAY TELEVISION SERVICES,59174031274.92,4841.0,CABLE & OTHER PAY TELEVISION SERVICES,Other
WBI,WaterBridge Infrastructure LLC,Energy,"OIL & GAS FIELD SERVICES, NEC",976055016.0,1389.0,"OIL & GAS FIELD SERVICES, NEC",Other
WBS,Webster Financial Corporation Waterbury,Financials,NATIONAL COMMERCIAL BANKS,9583869685.42,6021.0,NATIONAL COMMERCIAL BANKS,Banks
WBTN,WEBTOON Entertainment Inc. Common Stock,Communication Services,MISCELLANEOUS PUBLISHING,1778413193.6,2741.0,MISCELLANEOUS PUBLISHING,Other
WBUY,WEBUY GLOBAL LTD. Class A Ordinary Shares,Industrials,,2643421.5,,,Other
WBX,Wallbox N.V.,Industrials,,57258625.41,,,Other
WCC,Wesco International Inc.,Industrials,"WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES",12870819533.4,5063.0,"WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES",Other
WCN,"Waste Connections, Inc.",Industrials,REFUSE SYSTEMS,45323842152.33,4953.0,REFUSE SYSTEMS,Other
WCT,Wellchange Holdings Company Limited Class A Ordinary shares,Industrials,,36890885.5,,,Other
WD,"Walker & Dunlop, Inc.",Financials,FINANCE SERVICES,2217581503.2,6199.0,FINANCE SERVICES,Other
WDAY,"Workday, Inc. Class A Common Stock",Information Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,56634420000.0,7374.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,Other
WDC,Western Digital Corp.,Information Technology,COMPUTER STORAGE DEVICES,53931192584.94,3572.0,COMPUTER STORAGE DEVICES,Other
WDFC,Wd-40 Co,Materials,MISCELLANEOUS CHEMICAL PRODUCTS,2665389330.05,2890.0,MISCELLANEOUS CHEMICAL PRODUCTS,Other
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),Industrials,,636526017.6,,,Other
WDI,Western Asset Diversified Income Fund,Industrials,,740142210.36,,,Other
WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share",Industrials,,31273097352.35,,,Other
WEA,Western Asset Premier Bond Fund,Industrials,,131067417.6,,,Other
WEAV,"Weave Communications, Inc.",Information Technology,SERVICES-PREPACKAGED SOFTWARE,497024072.09,7372.0,SERVICES-PREPACKAGED SOFTWARE,Software
WEC,"WEC Energy Group, Inc.",Utilities,ELECTRIC & OTHER SERVICES COMBINED,36511026844.48,4931.0,ELECTRIC & OTHER SERVICES COMBINED,Other
WELL,Welltower Inc.,Financials,REAL ESTATE INVESTMENT TRUSTS,141555158868.75,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WEN,The Wendy's Company,Consumer Discretionary,RETAIL-EATING & DRINKING PLACES,1623598331.9299998,5810.0,RETAIL-EATING & DRINKING PLACES,Other
WENN,Wen Acquisition Corp Class A Ordinary Shares,Industrials,BLANK CHECKS,379502156.25,6770.0,BLANK CHECKS,Banks
WERN,Werner Enterprises Inc,Industrials,TRUCKING (NO LOCAL),1528066296.18,4213.0,TRUCKING (NO LOCAL),Other
WES,"Western Midstream Partners, LP",Energy,NATURAL GAS TRANSMISSION,15911833275.0,4922.0,NATURAL GAS TRANSMISSION,Other
WEST,Westrock Coffee Company Common Stock,Consumer Staples,BEVERAGES,413442365.7,2080.0,BEVERAGES,Other
WETH,Wetouch Technology Inc. Common Stock,Information Technology,"COMPUTER PERIPHERAL EQUIPMENT, NEC",24578960.04,3577.0,"COMPUTER PERIPHERAL EQUIPMENT, NEC",Other
WETO,Webus International Limited Ordinary Shares,Industrials,,18926600.0,,,Other
WEX,WEX Inc.,Industrials,"SERVICES-BUSINESS SERVICES, NEC",5097332126.5,7389.0,"SERVICES-BUSINESS SERVICES, NEC",Other
WEYS,Weyco Group Inc,Consumer Discretionary,"WHOLESALE-APPAREL, PIECE GOODS & NOTIONS",289411640.28,5130.0,"WHOLESALE-APPAREL, PIECE GOODS & NOTIONS",Other
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),Industrials,,13381227896.25,,,Other
WFC,Wells Fargo & Co.,Financials,NATIONAL COMMERCIAL BANKS,268580073413.52,6021.0,NATIONAL COMMERCIAL BANKS,Banks
WFCF,"Where Food Comes From, Inc. Common Stock",Information Technology,SERVICES-PREPACKAGED SOFTWARE,65075059.85,7372.0,SERVICES-PREPACKAGED SOFTWARE,Software
WFF,WF Holding Limited Ordinary Shares,Industrials,,15355824.0,,,Other
WFG,West Fraser Timber Co. Ltd,Industrials,,4790529138.18,,,Other
WFRD,Weatherford International plc Ordinary Shares,Energy,OIL & GAS FIELD MACHINERY & EQUIPMENT,5184646785.24,3533.0,OIL & GAS FIELD MACHINERY & EQUIPMENT,Other
WGO,"Winnebago Industries, Inc.",Industrials,MOTOR HOMES,1027871060.36,3716.0,MOTOR HOMES,Other
WGRX,"Wellgistics Health, Inc. Common Stock",Industrials,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",64616352.3223,5122.0,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",Pharmaceuticals
WGS,GeneDx Holdings Corp. Class A Common Stock,Health Care,SERVICES-HEALTH SERVICES,4786889149.900001,8000.0,SERVICES-HEALTH SERVICES,Health Care Providers & Services
WH,"Wyndham Hotels & Resorts, Inc. Common Stock",Consumer Discretionary,HOTELS & MOTELS,5578755618.8,7011.0,HOTELS & MOTELS,Other
WHD,"Cactus, Inc.",Energy,OIL & GAS FIELD MACHINERY & EQUIPMENT,2914002575.91,3533.0,OIL & GAS FIELD MACHINERY & EQUIPMENT,Other
WHF,"WhiteHorse Finance, Inc.",Industrials,,167350233.6,,,Other
WHFCL,"WhiteHorse Finance, Inc. 7.875% Notes due 2028",Industrials,,,,,Other
WHG,"WESTWOOD HOLDINGS GROUP, INC.",Financials,INVESTMENT ADVICE,159185559.60000002,6282.0,INVESTMENT ADVICE,Asset Management & Custody
WHLRD,"Wheeler Real Estate Investment Trust, Inc. Series D Cumulative Preferred Stock",Financials,REAL ESTATE INVESTMENT TRUSTS,,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WHLRL,"Wheeler Real Estate Investment Trust, Inc. 7.00% Senior Subordinated Convertible Notes Due 2031",Financials,REAL ESTATE INVESTMENT TRUSTS,,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WHLRP,"Wheeler Real Estate Investment Trust, Inc. Preferred Stock",Financials,REAL ESTATE INVESTMENT TRUSTS,,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WHWK,"Whitehawk Therapeutics, Inc. Common Stock",Health Care,PHARMACEUTICAL PREPARATIONS,108395232.6,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
WIA,Western Asset Inflation-Linked Income Fund,Industrials,,195207282.72,,,Other
WILC,G Willi-Food International Ltd,Industrials,,349476461.5,,,Other
WIMI,WiMi Hologram Cloud Inc. Class B Ordinary Shares,Industrials,,37423650.510000005,,,Other
WINA,Winmark Corp,Consumer Discretionary,RETAIL-MISCELLANEOUS RETAIL,1498376466.4,5900.0,RETAIL-MISCELLANEOUS RETAIL,Other
WING,Wingstop Inc,Consumer Discretionary,RETAIL-EATING PLACES,7199018134.32,5812.0,RETAIL-EATING PLACES,Other
WIT,Wipro Limited,Industrials,,28172177987.8,,,Other
WIX,WIX.com Ltd.,Industrials,,5254393085.16,,,Other
WK,Workiva Inc.,Information Technology,SERVICES-PREPACKAGED SOFTWARE,5178373800.740001,7372.0,SERVICES-PREPACKAGED SOFTWARE,Software
WKC,World Kinect Corporation,Energy,WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS),1316187332.37,5172.0,WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS),Other
WKEY,WISeKey International Holding AG American Depositary Shares,Industrials,,104285979.72,,,Other
WKHS,"Workhorse Group, Inc",Consumer Discretionary,MOTOR VEHICLES & PASSENGER CAR BODIES,20804542.029,3711.0,MOTOR VEHICLES & PASSENGER CAR BODIES,Other
WKSP,"Worksport, Ltd. Common Stock",Consumer Discretionary,MOTOR VEHICLE PARTS & ACCESSORIES,20058165.27,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,Other
WLAC,Willow Lane Acquisition Corp. Class A Ordinary Shares,Industrials,BLANK CHECKS,203888353.2,6770.0,BLANK CHECKS,Banks
WLDN,"Willdan Group, Inc.",Industrials,SERVICES-ENGINEERING SERVICES,1488705590.26,8711.0,SERVICES-ENGINEERING SERVICES,Other
WLDS,Wearable Devices Ltd. Ordinary Share,Industrials,,12305332.2,,,Other
WLFC,Willis Lease Finance Corp,Industrials,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",821241840.0799999,5080.0,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",Other
WLK,Westlake Corporation,Materials,INDUSTRIAL ORGANIC CHEMICALS,8301838397.44,2860.0,INDUSTRIAL ORGANIC CHEMICALS,Other
WLKP,WESTLAKE CHEMICAL PARTNERS LP,Materials,INDUSTRIAL ORGANIC CHEMICALS,671786453.74,2860.0,INDUSTRIAL ORGANIC CHEMICALS,Other
WLY,"John Wiley & Sons, Inc. Class A",Communication Services,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,1915822709.19,2731.0,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,Other
WLYB,"John Wiley & Sons, Inc. Class B",Communication Services,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,1939231817.55,2731.0,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,Other
WM,"Waste Management, Inc.",Industrials,REFUSE SYSTEMS,87563153534.84999,4953.0,REFUSE SYSTEMS,Other
WMB,Williams Companies Inc.,Energy,NATURAL GAS TRANSMISSION,73541800170.74,4922.0,NATURAL GAS TRANSMISSION,Other
WMG,Warner Music Group Corp. Class A Common Stock,Consumer Discretionary,SERVICES-AMUSEMENT & RECREATION SERVICES,14632509682.59,7900.0,SERVICES-AMUSEMENT & RECREATION SERVICES,Other
WMK,"Weis Markets, Inc.",Consumer Discretionary,RETAIL-GROCERY STORES,1618049197.83,5411.0,RETAIL-GROCERY STORES,Other
WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",Materials,PLASTICS FOAM PRODUCTS,11936071109.63,3086.0,PLASTICS FOAM PRODUCTS,Other
WMT,Walmart Inc.,Consumer Discretionary,RETAIL-VARIETY STORES,869838057410.2,5331.0,RETAIL-VARIETY STORES,Other
WNC,Wabash National Corp.,Industrials,TRUCK TRAILERS,349658577.31,3715.0,TRUCK TRAILERS,Other
WNEB,"Western New England Bancorp, Inc.",Financials,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",251436422.82,6035.0,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",Other
WOK,WORK Medical Technology Group LTD Class A Ordinary Shares,Industrials,,5376513.03,,,Other
WOLF,"Wolfspeed, Inc.",Information Technology,SEMICONDUCTORS & RELATED DEVICES,530795143.0,3674.0,SEMICONDUCTORS & RELATED DEVICES,Semiconductors
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",Consumer Discretionary,"RETAIL-RETAIL STORES, NEC",955028655.4,5990.0,"RETAIL-RETAIL STORES, NEC",Other
WORX,SC WORX Corp,Information Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,4029511.9364,7374.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,Other
WPC,W.P. Carey Inc. (REIT),Financials,REAL ESTATE INVESTMENT TRUSTS,14768183167.36,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WPM,Wheaton Precious Metals Corp. Common Stock,Industrials,,48470949509.36,,,Other
WPP,WPP PLC,Industrials,,4226591827.62,,,Other
WPRT,Westport Fuel Systems Inc Common Shares,Industrials,,30731686.95,,,Other
WRAP,"Wrap Technologies, Inc. Common Stock",Industrials,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)",113923497.74,3480.0,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)",Other
WRB,W.R. Berkley Corporation,Financials,"FIRE, MARINE & CASUALTY INSURANCE",29504843949.36,6331.0,"FIRE, MARINE & CASUALTY INSURANCE",Other
WRBY,Warby Parker Inc.,Industrials,OPHTHALMIC GOODS,2401760223.58,3851.0,OPHTHALMIC GOODS,Other
WRD,WeRide Inc. American Depositary Shares,Industrials,,2751331761.72,,,Other
WRLD,World Acceptance Corp,Financials,PERSONAL CREDIT INSTITUTIONS,784025542.74,6141.0,PERSONAL CREDIT INSTITUTIONS,Other
WRN,Western Copper and Gold Corporation,Industrials,,476853165.36,,,Other
WT,"WisdomTree, Inc.",Industrials,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",1542237276.8000002,6211.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",Other
WTBA,West Bancorporation,Financials,STATE COMMERCIAL BANKS,379812399.7000001,6022.0,STATE COMMERCIAL BANKS,Banks
WTF,Waton Financial Limited Ordinary Shares,Industrials,,149053788.48,,,Other
WTFC,Wintrust Financial Corp,Financials,STATE COMMERCIAL BANKS,9021014982.599998,6022.0,STATE COMMERCIAL BANKS,Banks
WTFCN,"Wintrust Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred StocK",Financials,STATE COMMERCIAL BANKS,,6022.0,STATE COMMERCIAL BANKS,Banks
WTG,Wintergreen Acquisition Corp. Ordinary Shares,Industrials,BLANK CHECKS,73912179.0,6770.0,BLANK CHECKS,Banks
WTI,"W&T Offshore, Inc.",Energy,CRUDE PETROLEUM & NATURAL GAS,260360142.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,Other
WTM,White Mountains Insurance Group Ltd.,Financials,"FIRE, MARINE & CASUALTY INSURANCE",5161403113.46,6331.0,"FIRE, MARINE & CASUALTY INSURANCE",Other
WTO,UTime Limited Class A Ordinary Shares,Industrials,,2371913.02,,,Other
WTRG,"Essential Utilities, Inc.",Utilities,WATER SUPPLY,11109618954.46,4941.0,WATER SUPPLY,Other
WTS,"Watts Water Technologies, Inc. Class A",Materials,MISCELLANEOUS FABRICATED METAL PRODUCTS,9263440278.54,3490.0,MISCELLANEOUS FABRICATED METAL PRODUCTS,Other
WULF,TeraWulf Inc. Common Stock,Financials,FINANCE SERVICES,6213239114.04,6199.0,FINANCE SERVICES,Other
WVE,Wave Life Sciences Ltd. Ordinary Shares,Health Care,PHARMACEUTICAL PREPARATIONS,1282284283.28,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
WVVI,Willamette Valley Vineyards,Consumer Staples,BEVERAGES,13404228.3,2080.0,BEVERAGES,Other
WVVIP,"Willamette Valley Vineyards, Inc. Series A Redeemable Preferred Stock",Consumer Staples,BEVERAGES,,2080.0,BEVERAGES,Other
WWD,"Woodward, Inc.",Industrials,ELECTRICAL INDUSTRIAL APPARATUS,17849934896.25,3620.0,ELECTRICAL INDUSTRIAL APPARATUS,Other
WXM,WF International Limited Ordinary Shares,Industrials,,4693964.615999999,,,Other
WY,Weyerhaeuser Company,Financials,REAL ESTATE INVESTMENT TRUSTS,16046365860.000002,6798.0,REAL ESTATE INVESTMENT TRUSTS,Asset Management & Custody
WYFI,"WhiteFiber, Inc. Ordinary Shares",Financials,FINANCE SERVICES,758312981.98,6199.0,FINANCE SERVICES,Other
WYHG,Wing Yip Food Holdings Group Limited American Depositary Shares,Industrials,,42373608.2832,,,Other
WYNN,Wynn Resorts Ltd,Consumer Discretionary,HOTELS & MOTELS,13460536051.34,7011.0,HOTELS & MOTELS,Other
WYY,WidePoint Corporation,Information Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,64192602.98,7373.0,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,Other
X,,Industrials,,,,,Other
XBIO,"Xenetic Biosciences, Inc.",Health Care,PHARMACEUTICAL PREPARATIONS,5910924.48,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XBIT,XBiotech Inc,Health Care,PHARMACEUTICAL PREPARATIONS,69512026.67999999,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XBP,"XBP Global Holdings, Inc. Common Stock",Industrials,"SERVICES-BUSINESS SERVICES, NEC",79464300.26640001,7389.0,"SERVICES-BUSINESS SERVICES, NEC",Other
XCH,XCHG Limited American Depositary Share,Industrials,,60640568.76,,,Other
XEL,"Xcel Energy, Inc.",Utilities,ELECTRIC & OTHER SERVICES COMBINED,48062606556.25,4931.0,ELECTRIC & OTHER SERVICES COMBINED,Other
XELB,XCEL BRANDS INC.,Industrials,PATENT OWNERS & LESSORS,4354939.056,6794.0,PATENT OWNERS & LESSORS,Other
XELLL,"Xcel Energy Inc. 6.25% Junior Subordinated Notes, Series due 2085",Utilities,ELECTRIC & OTHER SERVICES COMBINED,,4931.0,ELECTRIC & OTHER SERVICES COMBINED,Other
XENE,Xenon Pharmaceuticals Inc,Health Care,PHARMACEUTICAL PREPARATIONS,3437964972.4500003,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XERS,"Xeris Biopharma Holdings, Inc. Common Stock",Health Care,PHARMACEUTICAL PREPARATIONS,1191336395.02,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XFLT,XAI Octagon Floating Rate and Alternative Income Trust Common Shares of Beneficial Interest,Industrials,,351072664.51000005,,,Other
XGN,Exagen Inc. Common Stock,Health Care,SERVICES-MEDICAL LABORATORIES,175412386.26,8071.0,SERVICES-MEDICAL LABORATORIES,Other
XHG,XChange TEC.INC American Depositary Shares,Industrials,,48480824.403,,,Other
XHLD,"TEN Holdings, Inc. Common Stock",Industrials,"SERVICES-BUSINESS SERVICES, NEC",6332129.887999999,7389.0,"SERVICES-BUSINESS SERVICES, NEC",Other
XLO,"Xilio Therapeutics, Inc. Common Stock",Health Care,PHARMACEUTICAL PREPARATIONS,39380496.0328,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XNET,Xunlei Limited,Industrials,,430906375.39,,,Other
XOM,Exxon Mobil Corporation,Energy,PETROLEUM REFINING,484004097518.78,2911.0,PETROLEUM REFINING,Other
XOMA,XOMA Royalty Corporation Common Stock,Health Care,PHARMACEUTICAL PREPARATIONS,399850395.87,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XOMAO,XOMA Royalty Corporation Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock,Health Care,PHARMACEUTICAL PREPARATIONS,,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XOMAP,XOMA Royalty Corporation 8.625% Series A Cumulative Perpetual Preferred Stock,Health Care,PHARMACEUTICAL PREPARATIONS,,2834.0,PHARMACEUTICAL PREPARATIONS,Pharmaceuticals
XOS,"Xos, Inc. Common Stock",Consumer Discretionary,MOTOR VEHICLE PARTS & ACCESSORIES,26068641.6,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,Other
XP,XP Inc. Class A Common Stock,Industrials,,9904516223.91,,,Other
XPEL,"XPEL, Inc. Common Stock",Industrials,"COATING, ENGRAVING & ALLIED SERVICES",1296465670.8400002,3470.0,"COATING, ENGRAVING & ALLIED SERVICES",Other
XPEV,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",Industrials,,20146858718.42,,,Other
XPL,Solitario Resources Corp.,Materials,GOLD AND SILVER ORES,55986125.4516,1040.0,GOLD AND SILVER ORES,Other
XPO,"XPO, Inc.",Industrials,TRANSPORTATION SERVICES,16636871594.989998,4700.0,TRANSPORTATION SERVICES,Other
XPOF,"Xponential Fitness, Inc.",Consumer Discretionary,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,231763710.0,7990.0,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,Other
XPON,Expion360 Inc. Common Stock,Industrials,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",11105249.85,3690.0,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",Other
XPRO,Expro Group Holdings N.V.,Energy,"OIL & GAS FIELD SERVICES, NEC",1563726997.1699998,1389.0,"OIL & GAS FIELD SERVICES, NEC",Other
XRAY,DENTSPLY SIRONA Inc.,Health Care,DENTAL EQUIPMENT & SUPPLIES,2252941730.01,3843.0,DENTAL EQUIPMENT & SUPPLIES,Other
XRPC,Canary XRP ETF,Industrials,,,,,Other
XRPN,Armada Acquisition Corp. II Class A Ordinary Shares,Industrials,BLANK CHECKS,320638500.0,6770.0,BLANK CHECKS,Banks
XRTX,XORTX Therapeutics Inc. Common Stock,Industrials,,4337461.814,,,Other
XRX,Xerox Holdings Corporation Common Stock,Information Technology,"COMPUTER PERIPHERAL EQUIPMENT, NEC",340586429.26,3577.0,"COMPUTER PERIPHERAL EQUIPMENT, NEC",Other
XTIA,"XTI Aerospace, Inc. Common Stock",Information Technology,SERVICES-COMPUTER PROGRAMMING SERVICES,52786773.760000005,7371.0,SERVICES-COMPUTER PROGRAMMING SERVICES,Software
